age,app_guide_consent_to_email_and_sms,app_month,app_year,completion_time_mins,county_name,household_size,documents_count,earned_income_entry_method,email_consent,income_in_last_30_days,interview_preference,job_income,member_over59,member_under18,member_under5,member_under6,members_language,non_job_income,rent_or_mortgage,sms_consent,source,stable_housing,status
24,FALSE,September,2018,8.211508334,San Diego,4,0,estimated,FALSE,,Telephone,4000,FALSE,TRUE,TRUE,TRUE,English,0,1750,TRUE,g2,TRUE,other
55,FALSE,September,2018,74.2271242,San Diego,3,3,exact,FALSE,,In-person,3400,TRUE,FALSE,FALSE,FALSE,English,0,1300,TRUE,g2,TRUE,denied
47,TRUE,September,2018,24.86170305,San Diego,1,2,exact,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,1100,TRUE,g2,TRUE,approved
22,FALSE,September,2018,13.9878406,San Diego,3,0,,FALSE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,0,0,TRUE,g2,FALSE,approved
19,TRUE,September,2018,17.338955,San Diego,2,5,hourly,TRUE,,Telephone,1987,FALSE,FALSE,FALSE,FALSE,English,0,800,TRUE,organic_google,TRUE,other
18,TRUE,September,2018,152.5866033,San Diego,2,0,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,bing,FALSE,other
26,FALSE,September,2018,14.8988184,San Diego,2,0,hourly,FALSE,,Telephone,1333,FALSE,TRUE,TRUE,TRUE,English,0,1395,TRUE,sandiegoweb,TRUE,other
27,FALSE,September,2018,3.712108882,San Diego,1,3,hourly,FALSE,,Telephone,1643,FALSE,FALSE,FALSE,FALSE,Spanish,0,0,TRUE,g2-es,FALSE,other
30,FALSE,September,2018,23.46209157,San Diego,3,6,exact,TRUE,,Telephone,1594,FALSE,TRUE,TRUE,TRUE,English,0,1375,FALSE,bing,TRUE,other
19,FALSE,September,2018,10.21376375,San Francisco,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,denied
41,FALSE,September,2018,13.86485897,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
31,FALSE,September,2018,8.807299117,San Diego,2,0,,FALSE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,0,0,TRUE,bing,TRUE,approved
35,FALSE,September,2018,13.09689186,San Diego,5,0,hourly,FALSE,,Telephone,3117,FALSE,TRUE,TRUE,TRUE,English,0,2315,TRUE,g2,TRUE,other
34,FALSE,September,2018,6.635635416,San Francisco,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,,FALSE,approved
19,FALSE,September,2018,8.517621402,San Diego,2,0,estimated,FALSE,,In-person,300,FALSE,FALSE,FALSE,FALSE,English,0,300,TRUE,g2,FALSE,other
50,FALSE,September,2018,18.31259358,San Diego,4,0,exact,TRUE,,Telephone,5035,FALSE,TRUE,FALSE,FALSE,English,0,1650,FALSE,sandiegoweb,TRUE,approved
40,FALSE,September,2018,16.3173724,San Diego,4,6,exact,FALSE,,Telephone,0,FALSE,TRUE,FALSE,TRUE,English,219,2143,TRUE,g2,TRUE,approved
51,FALSE,September,2018,16.60268162,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,60,0,TRUE,g2,FALSE,other
34,FALSE,September,2018,9.551590351,San Diego,3,3,hourly,FALSE,,Telephone,2424,FALSE,TRUE,TRUE,TRUE,English,0,495,TRUE,g2,TRUE,other
67,FALSE,September,2018,7.682459331,San Diego,1,0,,FALSE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,1850,1350,TRUE,g2,TRUE,other
50,TRUE,September,2018,17.3892225,San Diego,1,1,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
21,FALSE,September,2018,25.02630717,San Diego,1,3,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,,FALSE,approved
34,FALSE,September,2018,10.6482443,San Diego,2,0,hourly,TRUE,,Telephone,1428,FALSE,TRUE,FALSE,FALSE,English,506,600,FALSE,g2,TRUE,other
28,TRUE,September,2018,7.447138464,San Diego,1,1,hourly,TRUE,,Telephone,1558,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
20,FALSE,September,2018,20.17168115,San Diego,2,0,estimated,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,g2,FALSE,other
60,FALSE,September,2018,8.970456831,San Diego,2,0,hourly,TRUE,,Telephone,1950,TRUE,FALSE,FALSE,FALSE,English,1500,360,FALSE,g2,FALSE,denied
46,FALSE,September,2018,8.372797267,San Diego,1,2,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
25,FALSE,September,2018,6.951654836,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
26,FALSE,September,2018,14.75622133,San Diego,3,0,exact,TRUE,,Telephone,3255,TRUE,TRUE,TRUE,TRUE,English,0,1750,FALSE,g2,TRUE,other
24,FALSE,September,2018,12.92123597,San Diego,2,0,hourly,FALSE,,Telephone,3464,FALSE,FALSE,FALSE,FALSE,English,0,1525,TRUE,g2,TRUE,other
20,FALSE,September,2018,4.027475798,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,750,TRUE,portal,TRUE,other
29,FALSE,September,2018,139.7107717,San Francisco,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,1650,1550,TRUE,organic_google,TRUE,approved
64,FALSE,September,2018,12.68566752,San Diego,1,0,,TRUE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,0,251,FALSE,sandiegoweb,TRUE,approved
59,FALSE,September,2018,13.77662672,San Diego,1,5,exact,FALSE,,Telephone,1740,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
20,FALSE,September,2018,6.207672616,San Francisco,1,2,hourly,FALSE,,Telephone,1916,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,denied
67,FALSE,September,2018,46.79732148,San Diego,1,2,,TRUE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,1286,0,FALSE,organic_google,FALSE,approved
48,FALSE,September,2018,21.09321083,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,TRUE,other
21,FALSE,September,2018,12.40648395,San Diego,1,0,hourly,FALSE,,Telephone,1857,FALSE,FALSE,FALSE,FALSE,English,0,800,TRUE,,TRUE,other
20,TRUE,September,2018,13.77812675,San Diego,1,3,hourly,TRUE,,Telephone,1493,FALSE,FALSE,FALSE,FALSE,English,0,300,TRUE,sandiegoweb,TRUE,other
40,FALSE,September,2018,9.108857135,San Francisco,1,0,,FALSE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
28,FALSE,September,2018,13.45916355,San Diego,1,3,exact,FALSE,,Telephone,2000,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,denied
39,TRUE,September,2018,23.88321985,San Diego,3,0,hourly,TRUE,,Telephone,2637,FALSE,TRUE,FALSE,FALSE,English,396,847,TRUE,g2,TRUE,other
39,FALSE,September,2018,4.630721982,San Francisco,1,0,,TRUE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,1200,FALSE,g2,FALSE,denied
21,FALSE,September,2018,7.682780103,San Diego,1,0,estimated,TRUE,,Telephone,542,FALSE,FALSE,FALSE,FALSE,English,0,864,FALSE,g2,TRUE,other
23,FALSE,September,2018,2.737230666,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,portal,FALSE,approved
55,FALSE,September,2018,37.25097028,San Diego,1,3,,FALSE,,In-person,0,FALSE,FALSE,FALSE,FALSE,Farsi,0,1293,TRUE,sandiegoweb,TRUE,other
23,FALSE,September,2018,8.60247337,San Francisco,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,1580,TRUE,,TRUE,approved
55,FALSE,September,2018,14.50894912,San Francisco,2,2,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,g2,FALSE,approved
44,FALSE,September,2018,5.990558283,San Diego,4,0,hourly,FALSE,,Telephone,2598,FALSE,TRUE,FALSE,FALSE,English,1000,1385,TRUE,sandiegoweb,TRUE,other
20,FALSE,September,2018,7.817996514,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
40,FALSE,September,2018,8.584255532,San Diego,2,0,hourly,FALSE,,Telephone,2598,FALSE,TRUE,FALSE,FALSE,English,0,1085,TRUE,g2,TRUE,denied
22,FALSE,September,2018,33.16865082,San Diego,2,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,Spanish,0,858,TRUE,g2-es,TRUE,approved
23,FALSE,September,2018,12.64521835,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,,FALSE,other
25,FALSE,September,2018,6.379265368,San Diego,1,0,estimated,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,,FALSE,other
21,FALSE,September,2018,7.733636133,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,,FALSE,other
19,FALSE,September,2018,3.828925482,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,400,TRUE,g2,TRUE,approved
32,FALSE,September,2018,3.919442316,San Diego,2,0,,FALSE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,1542,400,TRUE,sandiegoweb,TRUE,approved
45,FALSE,September,2018,14.97896387,San Diego,3,0,exact,FALSE,,Telephone,1300,FALSE,TRUE,FALSE,FALSE,English,0,500,TRUE,g2,TRUE,other
29,FALSE,September,2018,7.907762734,San Diego,7,10,hourly,TRUE,,Telephone,5196,FALSE,TRUE,TRUE,TRUE,English,0,1700,FALSE,g2,TRUE,denied
65,TRUE,September,2018,32.09591617,San Diego,1,0,,TRUE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,1035,900,TRUE,bing,TRUE,other
24,TRUE,September,2018,18.41706885,San Francisco,2,4,exact,TRUE,,Telephone,2200,FALSE,TRUE,TRUE,TRUE,English,0,700,TRUE,g2,TRUE,approved
23,FALSE,September,2018,7.282185368,San Diego,1,2,,FALSE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,,FALSE,approved
54,FALSE,September,2018,8.563898234,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,sandiegoweb,FALSE,approved
34,FALSE,September,2018,51.72764208,San Diego,1,5,exact,FALSE,,Telephone,993,FALSE,FALSE,FALSE,FALSE,English,0,200,TRUE,g2,TRUE,approved
68,FALSE,September,2018,5.855225452,San Francisco,2,7,,TRUE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,Korean,959,527,FALSE,g2,TRUE,approved
31,FALSE,September,2018,8.310691849,San Diego,2,0,,TRUE,,Telephone,0,FALSE,TRUE,FALSE,TRUE,English,0,1050,FALSE,organic_google,TRUE,approved
35,FALSE,September,2018,6.36251785,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,,FALSE,approved
39,TRUE,September,2018,9.97043465,San Diego,4,3,hourly,TRUE,,Telephone,2424,FALSE,TRUE,TRUE,TRUE,English,0,995,TRUE,g2,TRUE,other
29,FALSE,September,2018,4.845696235,San Diego,2,2,hourly,TRUE,,Telephone,1688,FALSE,TRUE,FALSE,TRUE,English,0,1000,FALSE,fbc,TRUE,other
31,FALSE,September,2018,105.5148911,San Diego,3,7,exact,FALSE,,Telephone,2391,FALSE,TRUE,FALSE,TRUE,English,0,620,TRUE,sandiegoweb,TRUE,denied
50,FALSE,September,2018,9.256240118,San Diego,1,0,hourly,FALSE,,Telephone,2251,FALSE,FALSE,FALSE,FALSE,English,0,1665,TRUE,g2,TRUE,approved
32,FALSE,September,2018,11.70261403,San Diego,3,0,estimated,FALSE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,0,0,TRUE,organic_google,FALSE,other
26,FALSE,September,2018,5.463231651,San Diego,3,0,hourly,FALSE,,Telephone,762,FALSE,FALSE,FALSE,FALSE,English,0,300,TRUE,fbc,TRUE,other
43,FALSE,September,2018,9.35597535,San Diego,2,1,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,,FALSE,other
32,FALSE,September,2018,13.75822815,San Diego,1,0,hourly,FALSE,,Telephone,363,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
49,FALSE,September,2018,4.11951375,San Diego,2,0,,FALSE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,500,400,TRUE,g2,TRUE,other
33,FALSE,September,2018,6.539235783,San Diego,3,0,,FALSE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,0,0,TRUE,fbc,TRUE,approved
32,FALSE,September,2018,8.246734401,San Diego,2,0,estimated,TRUE,,Telephone,1600,FALSE,TRUE,FALSE,FALSE,English,400,1000,FALSE,fbc,TRUE,approved
21,FALSE,September,2018,7.837017349,San Diego,4,0,hourly,TRUE,,In-person,952,FALSE,TRUE,TRUE,TRUE,English,300,500,FALSE,organic_google,TRUE,other
31,FALSE,September,2018,9.988587666,San Diego,5,0,hourly,FALSE,,Telephone,2424,FALSE,TRUE,TRUE,TRUE,English,859,1100,TRUE,g2,TRUE,approved
21,FALSE,September,2018,11.72182655,San Diego,3,0,hourly,FALSE,,Telephone,2251,FALSE,FALSE,FALSE,FALSE,English,0,2000,TRUE,g2,TRUE,other
26,TRUE,September,2018,8.041026417,San Diego,2,5,hourly,TRUE,,Telephone,1792,FALSE,TRUE,FALSE,FALSE,English,0,400,TRUE,g2,TRUE,approved
20,TRUE,September,2018,10.16876627,San Diego,3,3,estimated,TRUE,,In-person,2200,FALSE,TRUE,TRUE,TRUE,English,0,1200,TRUE,g2,TRUE,denied
26,TRUE,September,2018,7.421356618,San Diego,1,1,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,1000,300,TRUE,fbc,FALSE,approved
47,FALSE,September,2018,8.235493314,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
23,FALSE,September,2018,5.3936372,San Diego,2,1,,FALSE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,0,0,TRUE,,FALSE,other
61,FALSE,September,2018,10.1052951,San Diego,1,3,,FALSE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,1280,1300,TRUE,g2,TRUE,approved
27,FALSE,September,2018,14.45342655,San Diego,7,7,,FALSE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,0,1000,TRUE,g2,TRUE,approved
24,FALSE,September,2018,4.04465545,San Francisco,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,fbc,FALSE,approved
24,TRUE,September,2018,4.936936184,San Diego,1,1,,TRUE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,1390,TRUE,sandiegoweb,TRUE,approved
41,FALSE,September,2018,3.48135645,San Francisco,1,2,exact,FALSE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,2,TRUE,g2,FALSE,denied
23,FALSE,September,2018,7.204837183,San Diego,1,1,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,1068,755,FALSE,portal,TRUE,other
29,FALSE,September,2018,15.56271948,San Diego,1,0,estimated,TRUE,,Telephone,1302,FALSE,FALSE,FALSE,FALSE,English,0,1000,FALSE,g2,TRUE,other
23,FALSE,September,2018,202.4070923,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
32,TRUE,September,2018,31.0937847,San Diego,2,0,,TRUE,,Telephone,0,FALSE,TRUE,FALSE,TRUE,English,0,1150,TRUE,,TRUE,approved
66,FALSE,September,2018,11.65576362,San Diego,1,0,,TRUE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,1711,785,FALSE,fbc-senior,TRUE,other
34,FALSE,September,2018,7.804726569,San Francisco,1,1,estimated,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,fbc,FALSE,denied
24,FALSE,September,2018,9.8245718,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,500,300,TRUE,g2,FALSE,other
32,TRUE,September,2018,31.67018608,San Diego,6,0,hourly,TRUE,,Telephone,1558,FALSE,TRUE,TRUE,TRUE,Spanish,0,1300,TRUE,fbc,TRUE,other
32,TRUE,September,2018,13.98353237,San Diego,4,0,hourly,TRUE,,Telephone,1558,FALSE,TRUE,FALSE,FALSE,English,0,800,TRUE,fbc,TRUE,other
32,FALSE,September,2018,12.59646367,San Diego,2,0,exact,FALSE,,Telephone,1600,FALSE,TRUE,FALSE,FALSE,Spanish,0,600,TRUE,facebook-es,TRUE,other
26,FALSE,September,2018,10.0767828,San Diego,1,3,exact,TRUE,,Telephone,1909,FALSE,FALSE,FALSE,FALSE,English,0,800,FALSE,g2,TRUE,approved
23,FALSE,September,2018,5.839052884,San Francisco,1,0,hourly,TRUE,,Telephone,1195,FALSE,FALSE,FALSE,FALSE,English,0,1100,FALSE,studentsportal__ucsf,TRUE,denied
71,FALSE,September,2018,16.43991667,San Diego,1,0,,FALSE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,1254,930,TRUE,g2,TRUE,other
26,FALSE,September,2018,8.432539185,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,approved
61,FALSE,September,2018,10.21270178,San Diego,1,0,,TRUE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,Spanish,1048,450,FALSE,facebook-es,TRUE,other
30,FALSE,September,2018,8.325057316,San Francisco,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,670,TRUE,fbc,TRUE,denied
55,FALSE,September,2018,13.60427163,San Diego,2,0,hourly,FALSE,,Telephone,952,TRUE,FALSE,FALSE,FALSE,English,0,300,TRUE,fbc,FALSE,other
38,FALSE,September,2018,10.4754119,San Diego,2,4,,FALSE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,0,950,TRUE,g2,TRUE,other
21,FALSE,September,2018,10.87433782,San Diego,3,4,estimated,TRUE,,Telephone,1953,FALSE,TRUE,TRUE,TRUE,English,2445,2445,FALSE,g2,TRUE,other
29,TRUE,September,2018,12.74354345,San Diego,3,1,,TRUE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,600,1725,TRUE,g2,FALSE,other
28,FALSE,September,2018,14.52226214,San Diego,4,0,hourly,FALSE,,Telephone,1905,FALSE,TRUE,FALSE,FALSE,English,0,1200,TRUE,,TRUE,other
31,FALSE,September,2018,6.711449631,San Diego,1,2,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,fbc,FALSE,approved
41,FALSE,September,2018,9.000906082,San Diego,3,0,hourly,FALSE,,Telephone,2771,FALSE,TRUE,FALSE,FALSE,English,0,1575,TRUE,,TRUE,other
25,FALSE,September,2018,7.154189765,San Diego,4,0,estimated,FALSE,,Telephone,2170,FALSE,TRUE,TRUE,TRUE,English,0,1495,TRUE,g2,TRUE,other
27,FALSE,September,2018,5.903485835,San Diego,4,0,hourly,TRUE,,Telephone,1939,FALSE,TRUE,TRUE,TRUE,English,0,500,FALSE,fbc,TRUE,other
26,FALSE,September,2018,5.828717001,San Diego,2,0,hourly,TRUE,,Telephone,1299,FALSE,TRUE,FALSE,FALSE,English,0,800,FALSE,organic_google,TRUE,other
45,FALSE,September,2018,12.92652588,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,fbc,FALSE,approved
72,FALSE,September,2018,24.4519616,San Diego,2,25,,TRUE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,0,0,FALSE,g2,FALSE,approved
32,FALSE,September,2018,8.069046183,San Diego,3,0,estimated,TRUE,,Telephone,868,FALSE,TRUE,FALSE,FALSE,English,0,600,FALSE,g2,TRUE,other
49,TRUE,September,2018,10.76953597,San Diego,1,0,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,150,TRUE,portal,FALSE,approved
46,FALSE,September,2018,13.15286655,San Diego,2,0,,TRUE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,0,0,FALSE,fbc,FALSE,approved
52,FALSE,September,2018,11.89066974,San Diego,2,0,,FALSE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,0,1625,TRUE,fbc,TRUE,other
19,FALSE,September,2018,5.652884916,San Diego,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,bing,FALSE,other
21,FALSE,September,2018,4.178009717,San Diego,1,0,hourly,FALSE,,Telephone,1810,FALSE,FALSE,FALSE,FALSE,English,0,800,TRUE,fbc,TRUE,other
47,FALSE,September,2018,6.49859517,San Francisco,2,0,,TRUE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,0,0,FALSE,g2,FALSE,approved
31,FALSE,September,2018,8.119152002,San Diego,2,0,exact,TRUE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,0,0,FALSE,g2,TRUE,other
20,FALSE,September,2018,4.707067184,San Diego,1,0,hourly,TRUE,,Telephone,1870,FALSE,FALSE,FALSE,FALSE,English,0,100,FALSE,sandiegoweb,FALSE,other
48,FALSE,September,2018,8.868137002,San Diego,1,0,,TRUE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,fbc,FALSE,approved
27,FALSE,September,2018,10.5513318,San Francisco,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,200,TRUE,fbc,FALSE,approved
44,FALSE,September,2018,10.76550477,San Diego,3,0,,TRUE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,0,0,FALSE,fbc,FALSE,other
20,TRUE,September,2018,7.128282519,San Diego,2,0,,TRUE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,0,0,TRUE,portal,FALSE,approved
51,FALSE,September,2018,6.283324552,San Diego,1,0,,FALSE,,In-person,0,FALSE,FALSE,FALSE,FALSE,English,0,300,TRUE,bing,TRUE,other
30,FALSE,September,2018,8.655744465,San Francisco,1,0,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,g2,FALSE,denied
37,FALSE,September,2018,9.493867985,San Diego,1,0,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,g2,FALSE,other
35,TRUE,September,2018,11.04964137,San Diego,5,0,hourly,TRUE,,Telephone,1948,FALSE,TRUE,FALSE,FALSE,English,0,1200,TRUE,portal,TRUE,other
30,FALSE,September,2018,12.5569801,San Francisco,2,0,exact,FALSE,,Telephone,2100,FALSE,TRUE,TRUE,TRUE,Spanish,0,1450,TRUE,fbc,TRUE,denied
42,FALSE,September,2018,20.89350483,San Diego,3,0,hourly,FALSE,,Telephone,1247,FALSE,TRUE,FALSE,FALSE,Spanish,0,1350,TRUE,facebook-es,TRUE,approved
39,FALSE,September,2018,8.280227983,San Diego,2,3,,FALSE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,890,599,TRUE,g2,TRUE,approved
25,FALSE,September,2018,7.212229268,San Diego,2,0,,FALSE,,Telephone,0,FALSE,TRUE,FALSE,FALSE,English,0,500,FALSE,g2,TRUE,other
25,FALSE,September,2018,9.424222966,San Diego,2,0,,FALSE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,0,700,TRUE,fbc,TRUE,other
34,FALSE,September,2018,5.240161685,San Diego,1,1,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,500,FALSE,organic_google,TRUE,approved
29,FALSE,September,2018,11.30958328,San Diego,2,0,estimated,FALSE,,Telephone,2200,FALSE,FALSE,FALSE,FALSE,English,0,1250,TRUE,g2,TRUE,other
19,FALSE,September,2018,7.792492016,San Francisco,1,1,exact,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,1200,TRUE,g2,TRUE,approved
29,FALSE,September,2018,5.205712418,San Diego,1,1,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,g2,FALSE,approved
33,FALSE,September,2018,13.17127974,San Diego,1,1,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,FALSE,sandiegoweb,FALSE,approved
18,FALSE,September,2018,22.24516385,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,fbc,FALSE,other
27,FALSE,September,2018,12.56000789,San Francisco,1,0,hourly,FALSE,,Telephone,1623,FALSE,FALSE,FALSE,FALSE,English,0,1650,TRUE,g2,TRUE,denied
18,FALSE,September,2018,17.34162548,San Diego,2,1,,FALSE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,0,0,TRUE,,FALSE,approved
21,FALSE,September,2018,7.32039845,San Diego,4,0,estimated,FALSE,,Telephone,3500,FALSE,TRUE,TRUE,TRUE,English,3000,2800,TRUE,g2,TRUE,other
35,FALSE,September,2018,14.25769142,San Francisco,1,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,denied
35,FALSE,September,2018,10.18165168,San Diego,3,0,hourly,FALSE,,Telephone,3091,FALSE,TRUE,FALSE,FALSE,English,0,400,TRUE,g2,TRUE,denied
65,FALSE,September,2018,13.8002758,San Diego,1,0,,FALSE,,Telephone,0,TRUE,FALSE,FALSE,FALSE,English,0,850,TRUE,bing,FALSE,approved
27,FALSE,September,2018,5.904942898,San Diego,3,0,estimated,FALSE,,Telephone,1779,FALSE,TRUE,FALSE,FALSE,English,0,900,TRUE,,TRUE,other
26,TRUE,September,2018,26.55351145,San Diego,2,4,exact,TRUE,,Telephone,1054,FALSE,TRUE,TRUE,TRUE,Spanish,0,500,TRUE,,FALSE,other
25,FALSE,September,2018,8.252564367,San Diego,2,0,estimated,TRUE,,Telephone,1515,FALSE,FALSE,FALSE,FALSE,English,0,1000,FALSE,g2,TRUE,other
42,TRUE,September,2018,7.571235685,San Diego,1,5,,TRUE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,1275,TRUE,g2,TRUE,other
41,TRUE,September,2018,19.83449205,San Diego,3,0,,TRUE,,Telephone,0,FALSE,TRUE,TRUE,TRUE,English,0,1250,TRUE,g2,FALSE,other
25,FALSE,September,2018,19.66439872,San Diego,2,0,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,1000,TRUE,bing,TRUE,approved
47,FALSE,September,2018,7.014240416,San Diego,1,1,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,0,0,TRUE,g2,FALSE,other
20,FALSE,September,2018,9.215381201,San Diego,3,0,hourly,FALSE,,Telephone,3464,FALSE,TRUE,TRUE,TRUE,English,0,750,TRUE,fbc,TRUE,other
25,FALSE,September,2018,12.60974818,San Francisco,1,4,,FALSE,,Telephone,0,FALSE,FALSE,FALSE,FALSE,English,730,1050,TRUE,g2,TRUE,denied
